date,investor,acreage,pricePerM,price,numBedroom,numBathroom,furniture,directionHome,directionBalcony,district,quan,huyen,farCenter,lat,long,quarters
2020-09-28,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,105.0,25.0,25 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-28,"công ty cp phát triển đô thị từ liêm - lideco, jsc",73.39,28.0,28 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Cầu Giấy,1,0,6.0936566264165215,21.0292377471924,105.79385375976601,3
2020-09-28,tập đoàn vingroup,200.0,40.0,8 tỷ,4.0,3.0,cao cấp,tây-nam,đông-bắc,Thanh Xuân,1,0,4.833123138746107,21.002666473388697,105.8154296875,3
2020-09-28,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,63.0,13.0,13 triệu/m²,2.0,2.0,cơ bản,tây-bắc,đông-nam,Hoàng Mai,1,0,7.699926912585416,20.9635982513428,105.82803344726601,3
2020-09-28,Missing,110.0,29.0,29 triệu/m²,3.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-28,tân hoàng minh group,142.7,35.0,35 triệu/m²,3.0,3.0,cao cấp,đông-bắc,tây-nam,Đống Đa,1,0,3.3035672667694755,21.0194931030273,105.82234191894501,3
2020-09-28,công ty cp đầu tư phát triển nhà và xây dựng tây hồ,130.0,32.0,32 triệu/m²,3.0,2.0,cao cấp,đông-bắc,tây-nam,Cầu Giấy,1,0,6.505187815910378,21.0402507781982,105.791084289551,3
2020-09-28,công ty cp xây dựng và thương mại bắc hà,74.0,24.0,24 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Nam Từ Liêm,1,0,7.06358828706536,20.9968299865723,105.793838500977,3
2020-09-28,tập đoàn vingroup,106.0,26.0,26 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-28,công ty cổ phần xây dựng số 5,156.0,30.0,30 triệu/m²,3.0,3.0,full,Missing,Missing,Đống Đa,1,0,4.392345477648424,21.0137214660645,105.8134765625,3
2020-09-28,công ty cp đầu tư phát triển nhà và đô thị vinaconex,73.0,20.0,20 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,3.815136564039451,20.998477935790998,105.869430541992,3
2020-09-28,công ty tnhh gamuda land việt nam,53.0,31.698113207547173,1.68 tỷ,1.0,1.0,cơ bản,tây-nam,đông-bắc,Hoàng Mai,1,0,7.072313441892541,20.965379714965803,105.850639343262,3
2020-09-28,công ty tnhh nhà nước một thành viên thăng long gtc,113.0,35.0,35 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Ba Đình,1,0,3.5678103760825866,21.0295124053955,105.818168640137,3
2020-09-28,Missing,91.0,27.47252747252747,2.5 tỷ,3.0,2.0,cơ bản,tây-nam,đông-bắc,Nam Từ Liêm,1,0,8.724012602609188,21.028341293335,105.768539428711,3
2020-09-19,công ty cp đầu tư bất động sản đông đô - bqp,94.0,23.0,23 triệu/m²,3.0,2.0,full,tây,đông-nam,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,công ty cp đầu tư phú thượng,94.0,26.0,26 triệu/m²,3.0,2.0,cao cấp,Missing,Missing,Tây Hồ,1,0,6.814360270004972,21.081007003784197,105.81809234619101,3
2020-09-28,Missing,66.0,29.0,29 triệu/m²,2.0,2.0,full,đông-nam,tây-bắc,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-28,công ty tnhh gamuda land việt nam,45.0,18.0,18 triệu/m²,1.0,1.0,full,tây-bắc,đông-nam,Hoàng Mai,1,0,7.0560587890342426,20.970058441162106,105.87777709960899,3
2020-09-28,tân hoàng minh group,90.0,61.111111111111114,5.5 tỷ,3.0,2.0,full,Missing,Missing,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-28,công ty tnhh hoà bình,105.2,38.5,38.5 triệu/m²,3.0,2.0,full,Missing,Missing,Ba Đình,1,0,4.8389525241423845,21.041240692138697,105.807846069336,3
2020-09-28,tập đoàn vingroup,110.0,39.0,39 triệu/m²,2.0,2.0,cơ bản,tây-bắc,đông-nam,Thanh Xuân,1,0,4.833123138746107,21.002666473388697,105.8154296875,3
2020-09-28,tổng công ty 789,95.3,23.0,23 triệu/m²,3.0,2.0,cao cấp,bắc,bắc,Nam Từ Liêm,1,0,8.446634039992178,21.024967193603498,105.77131652832001,3
2020-09-28,tập đoàn vingroup,121.0,28.0,28 triệu/m²,3.0,2.0,full,đông-nam,đông-nam,Nam Từ Liêm,1,0,9.598783261808332,21.0365676879883,105.760482788086,3
2020-09-28,công ty tnhh gamuda land việt nam,62.0,17.7,17.7 triệu/m²,2.0,2.0,full,tây-nam,đông-bắc,Hoàng Mai,1,0,7.111976660061643,20.969203948974602,105.876914978027,3
2020-09-28,tập đoàn vingroup,80.0,28.0,28 triệu/m²,2.0,2.0,cơ bản,tây-nam,đông-bắc,Nam Từ Liêm,1,0,9.598783261808332,21.0365676879883,105.760482788086,3
2020-09-28,tập đoàn vingroup,112.5,37.333333333333336,4.2 tỷ,2.0,2.0,cơ bản,tây-nam,đông-bắc,Thanh Xuân,1,0,4.833123138746107,21.002666473388697,105.8154296875,3
2020-09-28,công ty cổ phần tập đoàn flc,96.7,23.0,23 triệu/m²,3.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,7.6167689372645935,21.028190612793,105.779197692871,3
2020-09-28,tập đoàn vingroup,80.0,28.0,28 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,9.598783261808332,21.0365676879883,105.760482788086,3
2020-09-28,công ty cp tập đoàn sunshine,96.0,41.145833333333336,3.95 tỷ,3.0,2.0,cao cấp,Missing,Missing,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,bộ tham mưu - bộ tư lệnh bộ đội biên phòng,74.4,30.241935483870964,2.25 tỷ,2.0,1.0,full,nam,bắc,Cầu Giấy,1,0,7.689056134374567,21.0324401855469,105.778594970703,3
2020-09-28,tập đoàn mường thanh,63.0,18.41269841269841,1.16 tỷ,2.0,2.0,full,Missing,Missing,Thanh Oai,0,1,12.022867911538414,20.9397029876709,105.787254333496,3
2020-09-28,tập đoàn sun group,46.0,59.0,59 triệu/m²,1.0,1.0,cao cấp,đông-nam,tây-bắc,Tây Hồ,1,0,3.1585270595973682,21.04117202758789,105.825096130371,3
2020-09-28,công ty booyoung,88.55,25.0,25 triệu/m²,3.0,2.0,full,tây,đông,Hà Đông,1,0,8.942845587052515,20.9824485778809,105.782279968262,3
2020-09-28,tập đoàn sun group,45.15,59.0,59 triệu/m²,1.0,1.0,full,tây-bắc,tây-bắc,Tây Hồ,1,0,3.1585270595973682,21.04117202758789,105.825096130371,3
2020-09-28,tập đoàn vingroup,81.0,26.0,26 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-28,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,75.0,16.0,1.2 tỷ,2.0,2.0,cơ bản,tây-nam,đông-bắc,Hà Đông,1,0,9.681213423855864,20.962467193603498,105.79236602783199,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,77.0,25.324675324675326,1.95 tỷ,2.0,1.0,full,đông-nam,tây-bắc,Nam Từ Liêm,1,0,9.202744560839538,21.0341358184814,105.764106750488,3
2020-09-28,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,168.0,32.73809523809524,5.5 tỷ,3.0,2.0,cơ bản,Missing,Missing,Tây Hồ,1,0,6.2518584401137325,21.0639667510986,105.805503845215,3
2020-09-28,công ty tnhh mtv đầu tư phương đông,52.0,18.0,18 triệu/m²,2.0,2.0,full,Missing,Missing,Hoàng Mai,1,0,7.6371220183826924,20.9605541229248,105.845962524414,3
2020-09-28,công ty cp tập đoàn sunshine,117.0,37.43589743589744,4.38 tỷ,3.0,2.0,cao cấp,nam,đông,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,tập đoàn mường thanh,47.0,11.0,11 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Oai,0,1,12.022867911538414,20.9397029876709,105.787254333496,3
2020-09-28,công ty liên doanh hà việt – tungshing,113.0,46.01769911504425,5.2 tỷ,2.0,2.0,full,tây-bắc,đông-nam,Tây Hồ,1,0,3.5983325974843616,21.043420791626,105.821563720703,3
2020-09-28,tổng công ty đầu tư và phát triển nhà hà nội - handico,95.0,85.05263157894737,8.08 tỷ,2.0,2.0,full,đông-nam,đông-nam,Hai Bà Trưng,1,0,2.0774756653410336,21.0104732513428,105.849258422852,3
2020-09-28,tập đoàn vingroup,131.0,37.51908396946565,4.915 tỷ,3.0,3.0,cơ bản,tây-bắc,đông-nam,Long Biên,1,0,6.836687285820978,21.0461521148682,105.915649414063,3
2020-09-28,công ty cp tập đoàn nam cường hà nội,74.0,25.135135135135137,1.86 tỷ,2.0,2.0,full,đông-nam,tây-bắc,Hà Đông,1,0,11.128207460763429,20.9830436706543,105.757339477539,3
2020-09-28,công ty cp đầu tư phú thượng,97.57,26.0,26 triệu/m²,3.0,3.0,full,tây,đông,Tây Hồ,1,0,6.814360270004972,21.081007003784197,105.81809234619101,3
2020-09-28,công ty cp đầu tư xây dựng phát triển nhà số 7 hà nội,73.0,41.0958904109589,3 tỷ,2.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,5.7467144670229375,21.0555438995361,105.805130004883,3
2020-09-28,công ty cp tập đoàn sunshine,73.0,42.46575342465753,3.1 tỷ,2.0,2.0,full,đông-nam,nam,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,tập đoàn vingroup,206.0,26.0,26 triệu/m²,5.0,4.0,cơ bản,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-28,xí nghiệp xây dựng tư nhân số 1 lai châu,57.0,13.0,13 triệu/m²,2.0,2.0,full,đông-bắc,đông-nam,Hoàng Mai,1,0,7.6486136856136335,20.964334487915,105.827293395996,3
2020-09-28,công ty cp đầu tư phú thượng,100.0,26.0,26 triệu/m²,3.0,2.0,full,đông-nam,đông-nam,Tây Hồ,1,0,6.814360270004972,21.081007003784197,105.81809234619101,3
2020-09-28,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,114.0,25.0,25 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,8.016016166896572,21.0495662689209,105.778594970703,3
2020-09-28,Missing,123.0,30.0,30 triệu/m²,3.0,2.0,full,Missing,Missing,Cầu Giấy,1,0,6.9997981916226415,21.0364968,105.7856248,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,86.0,25.0,2.15 tỷ,2.0,2.0,full,tây-bắc,đông-nam,Nam Từ Liêm,1,0,9.202744560839538,21.0341358184814,105.764106750488,3
2020-09-28,Missing,115.0,26.0,26 triệu/m²,3.0,2.0,cao cấp,tây-bắc,đông-nam,Long Biên,1,0,3.1407784066062807,21.048288345336896,105.87445068359399,3
2020-09-28,Missing,59.2,28.71621621621621,1.7 tỷ,2.0,1.0,cơ bản,tây-bắc,đông-nam,Cầu Giấy,1,0,6.363850410974318,21.0375451,105.79195659999999,3
2020-09-28,công ty cp tập đoàn s.s.g,55.0,30.0,30 triệu/m²,1.0,1.0,full,tây-bắc,đông-nam,Nam Từ Liêm,1,0,9.125243697564981,21.006582991965306,105.76799583434999,3
2020-09-28,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,86.0,36.04651162790697,3.1 tỷ,2.0,2.0,full,đông-nam,tây-bắc,Tây Hồ,1,0,6.2518584401137325,21.0639667510986,105.805503845215,3
2020-09-28,công ty cp tập đoàn s.s.g,100.0,30.0,30 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,công ty cp tập đoàn s.s.g,84.0,30.0,30 triệu/m²,2.0,2.0,cơ bản,đông-nam,tây-bắc,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,công ty cp tập đoàn s.s.g,90.0,30.0,30 triệu/m²,3.0,2.0,full,tây-bắc,tây-nam,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,công ty cp tập đoàn s.s.g,104.0,30.0,30 triệu/m²,3.0,2.0,cơ bản,đông-bắc,tây-nam,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,công ty cp tập đoàn s.s.g,136.0,30.0,30 triệu/m²,3.0,3.0,full,tây-nam,đông-bắc,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,tập đoàn vingroup,72.2,42.52077562326871,3.07 tỷ,2.0,2.0,cơ bản,tây,bắc,Hai Bà Trưng,1,0,4.152857196946919,20.994333267211896,105.86756134033199,3
2020-09-28,tập đoàn bitexco,106.0,41.9811320754717,4.45 tỷ,2.0,2.0,full,Missing,Missing,Nam Từ Liêm,1,0,8.129127244193906,21.014173507690398,105.77587127685499,3
2020-09-28,công ty cp tập đoàn s.s.g,136.0,30.0,30 triệu/m²,3.0,3.0,full,tây-nam,đông-bắc,Nam Từ Liêm,1,0,9.030936191542699,21.012432098388697,105.76739501953101,3
2020-09-28,tập đoàn bitexco,189.0,37.03703703703704,7 tỷ,3.0,3.0,full,tây-bắc,đông-nam,Nam Từ Liêm,1,0,8.129127244193906,21.014173507690398,105.77587127685499,3
2020-09-28,Missing,60.0,13.0,780 triệu,2.0,1.0,cơ bản,Missing,Missing,Nam Từ Liêm,1,0,9.010862799137122,21.0080716,105.76869920000001,3
2020-09-28,tập đoàn vingroup,120.0,40.0,4.8 tỷ,3.0,2.0,full,Missing,Missing,Long Biên,1,0,6.836687285820978,21.0461521148682,105.915649414063,3
2020-09-28,tập đoàn bitexco,192.0,43.22916666666666,8.3 tỷ,3.0,3.0,full,đông-nam,tây-bắc,Nam Từ Liêm,1,0,8.129127244193906,21.014173507690398,105.77587127685499,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị hud,82.6,18.7,18.7 triệu/m²,3.0,2.0,full,tây,đông,Hoàng Mai,1,0,7.69221518934016,20.9646949768066,105.82510375976601,3
2020-09-28,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,78.0,25.0,25 triệu/m²,2.0,2.0,full,tây-bắc,đông-nam,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-28,công ty cp tư vấn đầu tư dự án quốc tế,80.0,35.0,35 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Thanh Xuân,1,0,4.3048388638463475,21.0021800994873,105.822540283203,3
2020-09-28,công ty tnhh phát triển khu đô thị nam thăng long,153.0,32.0,32 triệu/m²,4.0,2.0,chưa có,đông-bắc,tây-nam,Tây Hồ,1,0,6.462685103642633,21.072135925293,105.810997009277,3
2020-09-28,công ty cp tập đoàn sunshine,73.0,42.46575342465753,3.1 tỷ,3.0,2.0,full,tây-bắc,đông-nam,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,công ty tnhh phát triển khu đô thị nam thăng long,123.0,32.0,32 triệu/m²,3.0,2.0,full,tây-bắc,đông-nam,Tây Hồ,1,0,6.462685103642633,21.072135925293,105.810997009277,3
2020-09-28,tập đoàn vingroup,106.0,42.64150943396226,4.52 tỷ,3.0,2.0,cao cấp,bắc,nam,Hai Bà Trưng,1,0,4.152857196946919,20.994333267211896,105.86756134033199,3
2020-09-28,Missing,90.0,16.0,16 triệu/m²,2.0,2.0,cơ bản,Missing,Missing,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-28,công ty tnhh phát triển khu đô thị nam thăng long,153.0,32.0,32 triệu/m²,4.0,2.0,chưa có,tây-bắc,đông-nam,Tây Hồ,1,0,6.462685103642633,21.072135925293,105.810997009277,3
2020-09-28,công ty cp sông đà - hoàng long,68.8,11.8,11.8 triệu/m²,2.0,1.0,cơ bản,đông-nam,tây-bắc,Hoài Đức,0,1,14.106983148071365,20.9994716644287,105.72045135497999,3
2020-09-28,tập đoàn vingroup,102.0,28.0,28 triệu/m²,3.0,2.0,cơ bản,đông-nam,tây-bắc,Nam Từ Liêm,1,0,9.598783261808332,21.0365676879883,105.760482788086,3
2020-09-28,Missing,141.0,16.0,16 triệu/m²,4.0,3.0,full,Missing,Missing,Thanh Trì,0,1,10.713507468163096,20.932672500610398,105.85007476806601,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị hud,75.0,16.666666666666668,1.25 tỷ,2.0,1.0,cơ bản,tây-bắc,đông-nam,Long Biên,1,0,6.914078010129876,21.0626907348633,105.90833282470699,3
2020-09-28,công ty tnhh gamuda land việt nam,99.46,30.162879549567666,3 tỷ,3.0,2.0,full,tây-nam,đông-nam,Hoàng Mai,1,0,7.072313441892541,20.965379714965803,105.850639343262,3
2020-09-28,tân hoàng minh group,33.0,60.60606060606061,2 tỷ,1.0,2.0,full,tây-nam,đông-bắc,Tây Hồ,1,0,6.248866805510911,21.069709777832,105.811210632324,3
2020-09-28,công ty tnhh gamuda land việt nam,97.88,30.649775234981607,3 tỷ,3.0,2.0,cơ bản,tây-bắc,đông-nam,Hoàng Mai,1,0,7.072313441892541,20.965379714965803,105.850639343262,3
2020-09-28,Missing,67.0,19.5,19.5 triệu/m²,2.0,2.0,full,Missing,Missing,Hoàng Mai,1,0,8.148995645882346,20.9561653137207,105.843521118164,3
2020-09-28,Missing,61.94,15.0,15 triệu/m²,2.0,2.0,cơ bản,tây-bắc,đông-nam,Hà Đông,1,0,14.272942061885063,20.9540576934814,105.740982055664,3
2020-09-28,Missing,67.0,19.5,19.5 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Hoàng Mai,1,0,8.148995645882346,20.9561653137207,105.843521118164,3
2020-09-28,Missing,43.1,16.5,16.5 triệu/m²,1.0,1.0,cơ bản,đông,tây,Bắc Từ Liêm,1,0,8.869521625851869,21.0798377990723,105.78685760497999,3
2020-09-28,công ty cp sông đà 7,88.22,31.5,31.5 triệu/m²,3.0,2.0,cơ bản,đông-nam,tây-bắc,Thanh Xuân,1,0,6.0728948651079415,20.9962978363037,105.805633544922,3
2020-09-28,tập đoàn vingroup,80.0,43.75,3.5 tỷ,2.0,2.0,full,nam,bắc,Hai Bà Trưng,1,0,4.152857196946919,20.994333267211896,105.86756134033199,3
2020-09-28,công ty cp xây dựng và kỹ thuật việt nam,130.9,22.8,22.8 triệu/m²,3.0,2.0,full,Missing,Missing,Bắc Từ Liêm,1,0,6.871313847848848,21.0644302368164,105.79842376709,3
2020-09-28,công ty cp xây dựng số 1 hà nội,91.0,60.0,60 triệu/m²,3.0,2.0,full,Missing,Missing,Tây Hồ,1,0,5.189895819052935,21.0519065856934,105.80905914306601,3
2020-09-28,tập đoàn vingroup,73.0,42.19178082191781,3.08 tỷ,2.0,2.0,cao cấp,Missing,Missing,Hai Bà Trưng,1,0,4.152857196946919,20.994333267211896,105.86756134033199,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị hud,192.0,21.875,4.2 tỷ,5.0,4.0,full,Missing,Missing,Hà Đông,1,0,8.314501340344952,20.9796447753906,105.792343139648,3
2020-09-28,công ty cp tập đoàn sunshine,124.8,51.282051282051285,6.4 tỷ,2.0,2.0,cao cấp,Missing,Missing,Tây Hồ,1,0,7.585824152829809,21.0786514282227,105.802612304688,3
2020-09-28,tổng công ty cp xuất nhập khẩu và xây dựng việt nam,88.0,22.0,22 triệu/m²,2.0,2.0,full,nam,đông,Hoài Đức,0,1,13.352739340103572,21.0151062011719,105.72484588622999,3
2020-09-28,công ty cp đầu tư hạ tầng và công trình kiến trúc hà nội,91.0,15.0,15 triệu/m²,3.0,2.0,full,đông-bắc,đông-nam,Hoàng Mai,1,0,7.466282071669513,20.962734222412106,105.86434173584,3
2020-09-28,công ty cp terra gold việt nam,82.0,36.58536585365854,3 tỷ,2.0,2.0,full,Missing,Missing,Hai Bà Trưng,1,0,3.698523392708745,20.9984378814697,105.866737365723,3
2020-09-28,công ty cp hóa dầu quân đội,68.9,19.2,19.2 triệu/m²,2.0,2.0,cơ bản,đông-nam,tây,Hà Đông,1,0,10.678099112776515,20.9525299072266,105.790313720703,3
2020-09-28,công ty cổ phần tasco,116.0,33.0,33 triệu/m²,4.0,2.0,cơ bản,đông-nam,tây-bắc,Nam Từ Liêm,1,0,11.560634168413632,21.0253524780273,105.74130249023399,3
2020-09-28,công ty cp đầu tư hạ tầng và công trình kiến trúc hà nội,80.0,15.0,15 triệu/m²,3.0,2.0,full,đông-bắc,tây,Hoàng Mai,1,0,7.466282071669513,20.962734222412106,105.86434173584,3
2020-09-28,công ty tnhh bánh kẹo thăng long,50.0,14.0,14 triệu/m²,2.0,2.0,full,Missing,Missing,Hoài Đức,0,1,14.052244695347593,21.06287956237789,105.722236633301,3
2020-09-28,công ty cp đầu tư hạ tầng và công trình kiến trúc hà nội,107.0,15.0,15 triệu/m²,3.0,2.0,full,đông,đông-nam,Hoàng Mai,1,0,7.466282071669513,20.962734222412106,105.86434173584,3
2020-09-28,tập đoàn tecco,62.0,25.0,25 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Trì,0,1,11.029179965430043,20.9298248291016,105.854331970215,3
2020-09-28,công ty cp thiết bị vật tư du lịch,82.0,20.73170731707317,1.7 tỷ,3.0,2.0,full,nam,bắc,Hoàng Mai,1,0,7.433437259069526,20.962495803833,105.84484100341801,3
2020-09-28,công ty cp dịch vụ hàng không thăng long,171.0,25.0,25 triệu/m²,4.0,3.0,cơ bản,tây,đông,Bắc Từ Liêm,1,0,6.866052437400673,21.065017700195305,105.798934936523,3
2020-09-28,công ty cp đầu tư xây dựng hạ tầng và giao thông,47.6,25.0,25 triệu/m²,2.0,1.0,cao cấp,tây-nam,đông-bắc,Đông Anh,0,1,10.82295253986258,21.1250171661377,105.836883544922,3
2020-09-28,công ty cp dịch vụ hàng không thăng long,171.0,25.0,25 triệu/m²,4.0,3.0,cao cấp,tây,đông,Bắc Từ Liêm,1,0,6.866052437400673,21.065017700195305,105.798934936523,3
2020-09-28,công ty cp đầu tư xây dựng hạ tầng và giao thông,60.2,25.0,25 triệu/m²,2.0,2.0,cao cấp,tây-nam,đông-bắc,Đông Anh,0,1,10.82295253986258,21.1250171661377,105.836883544922,3
2020-09-28,công ty cp hoa anh đào,126.0,43.253968253968246,5.45 tỷ,3.0,2.0,cao cấp,đông-bắc,đông-bắc,Thanh Xuân,1,0,4.950943717808423,21.000291824340803,105.81600952148399,3
2020-09-28,công ty cp tập đoàn sunshine,96.0,37.5,3.6 tỷ,3.0,2.0,cao cấp,Missing,Missing,Bắc Từ Liêm,1,0,9.919088412159454,21.0919170379639,105.78500366210899,3
2020-09-28,công ty cp xây dựng và phát triển hạ tầng đô thị - bid việt nam,80.0,28.0,28 triệu/m²,2.0,2.0,full,đông-bắc,tây-nam,Nam Từ Liêm,1,0,7.843262610993572,21.0304050445557,105.777030944824,3
2020-09-28,công ty cp đầu tư và xuất nhập khẩu mỹ sơn,68.0,23.0,23 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,5.733970593365259,20.9993877410889,105.807266235352,3
2020-09-28,công ty cp đầu tư điện lực hà nội,88.6,27.4,27.4 triệu/m²,2.0,2.0,full,Missing,Missing,Thanh Xuân,1,0,5.696276442053684,21.003246307373,105.80506134033199,3
2020-09-28,tập đoàn vingroup,53.0,26.0,26 triệu/m²,1.0,2.0,cao cấp,Missing,Missing,Hai Bà Trưng,1,0,4.116973104094032,20.9947910308838,105.86784362792999,3
2020-09-28,tổng công ty đầu tư phát triển nhà và đô thị hud,80.6,17.0,17 triệu/m²,2.0,2.0,cơ bản,đông-bắc,tây-nam,Hoàng Mai,1,0,8.120737511143966,20.9562702178955,105.84504699707001,3
2020-09-28,tập đoàn vingroup,92.0,38.04347826086956,3.5 tỷ,3.0,2.0,full,Missing,Missing,Hai Bà Trưng,1,0,4.152857196946919,20.994333267211896,105.86756134033199,3
2020-09-28,Missing,56.0,16.7,16.7 triệu/m²,2.0,2.0,cơ bản,tây-bắc,đông-nam,Hà Đông,1,0,8.861939632134538,20.9753646850586,105.789375305176,3
2020-09-28,công ty cp bất động sản hải phát,72.9,21.5,21.5 triệu/m²,2.0,2.0,full,Missing,Missing,Hà Đông,1,0,11.129799153576386,20.9760246276855,105.761596679688,3
2020-09-28,tân hoàng minh group,76.0,43.42105263157895,3.3 tỷ,2.0,2.0,cao cấp,Missing,Missing,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-28,công ty cp đầu tư - thiết kế và xây dựng việt nam,90.0,21.0,21 triệu/m²,3.0,2.0,cơ bản,Missing,Missing,Thanh Xuân,1,0,4.767641018852796,20.997150421142603,105.82169342041,3
2020-09-07,tập đoàn anh quân strong,56.0,16.8,16.8 triệu/m²,2.0,1.0,cơ bản,Missing,Missing,Hà Đông,1,0,9.553822549713562,20.9753150939941,105.78067779541,3
2020-09-28,tập đoàn vingroup,83.0,60.0,60 triệu/m²,2.0,2.0,cao cấp,Missing,Missing,Long Biên,1,0,6.824248737010032,21.046094894409197,105.915542602539,3
2020-09-28,công ty xây dựng 319 bộ quốc phòng,81.0,70.0,70 triệu/m²,3.0,2.0,full,tây-nam,đông-bắc,Long Biên,1,0,2.327886063007043,21.0371780395508,105.87306976318399,3
2020-09-28,Missing,76.2,29.0,29 triệu/m²,2.0,2.0,cao cấp,đông-nam,tây-bắc,Thanh Xuân,1,0,6.135333850019758,20.9947719573975,105.80612945556601,3
2020-09-28,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,121.38,25.0,25 triệu/m²,3.0,2.0,cao cấp,đông-bắc,tây-nam,Bắc Từ Liêm,1,0,8.914089615411918,21.0403366088867,105.76758575439501,3
2020-09-28,công ty tnhh thiên hương,65.0,23.6,23.6 triệu/m²,2.0,2.0,cao cấp,đông-nam,tây-bắc,Long Biên,1,0,7.0909498352165405,21.0577354431152,105.91335296630899,3
2020-09-28,tân hoàng minh group,93.0,52.68817204301075,4.9 tỷ,3.0,3.0,cơ bản,đông-nam,tây-bắc,Cầu Giấy,1,0,6.563943634959253,21.0058059692383,105.79437255859399,3
2020-09-28,công ty cp terra gold việt nam,82.0,36.58536585365854,3 tỷ,2.0,2.0,cơ bản,nam,đông-bắc,Hai Bà Trưng,1,0,3.698523392708745,20.9984378814697,105.866737365723,3
2020-09-28,công ty cp tập đoàn nam cường hà nội,56.0,18.75,1.05 tỷ,2.0,1.0,cơ bản,đông-nam,tây-bắc,Hà Đông,1,0,12.533971150838717,20.9798679351807,105.74391937255899,3
2020-09-28,công ty cp đầu tư điện lực hà nội,88.0,27.4,27.4 triệu/m²,2.0,2.0,cơ bản,đông-bắc,tây-nam,Thanh Xuân,1,0,5.696276442053684,21.003246307373,105.80506134033199,3
2020-09-28,tập đoàn vingroup,110.0,54.0,54 triệu/m²,3.0,2.0,full,Missing,Missing,Đống Đa,1,0,4.48421079148588,21.0229530334473,105.809814453125,3
